median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
28832.0,0.528460997891778,0.943775100401606,0.318627450980392,0.117859725234996,High,Regular School,NY,2016-2017,10469,13.9255189255189
44696.0,0.664020209310718,0.168200836820084,0.635340833884845,0.137455830388693,High,Regular School,MI,2016-2017,48430,21.0
62949.0,0.650896722325294,0.173828125,0.725620835857056,0.0650847457627119,High,Regular School,OH,2016-2017,45327,22.0
41154.0,0.485007890583903,0.987603305785124,0.290275761973875,0.120739456961294,High,Regular School,NY,2016-2017,11233,15.8058608058608
66385.0,0.643218033424019,0.4,0.809,0.0838600927096502,High,Regular School,IL,2016-2017,61607,18.8
21229.0,0.493840985442329,0.139240506329114,0.4,0.225067385444744,High,Regular School,MI,2016-2017,48061,21.3
77545.0,0.764584408879711,0.0,0.758965804837364,0.0525511762908646,High,Regular School,FL,2016-2017,32809,19.4688644688645
31038.0,0.29777404451911,0.472776769509982,0.632116788321168,0.0699831365935919,High,Regular School,TX,2016-2017,77351,20.0549450549451
29226.0,0.515952980688497,0.237869198312236,0.447724477244772,0.140112620072872,High,Regular School,OH,2016-2017,45840,24.0
49474.0,0.449664429530201,0.0,0.755732801595214,0.0814437760296159,High,Regular School,OH,2016-2017,44431,19.0
65375.0,0.579834508121361,0.428813559322034,0.82051282051282,0.0534241663678738,High,Regular School,MA,2016-2017,2171,21.6422466422466
42266.0,0.439956331877729,0.445833333333333,0.615506329113924,0.0632145258910558,High,Regular School,OH,2016-2017,44890,22.0
48373.0,0.428,0.291390728476821,0.689008042895442,0.108171663727219,High,Regular School,WI,2016-2017,53929,20.0
72542.0,0.7330222913426649,0.199893532073463,0.711328976034858,0.065668202764977,High,Regular School,TX,2016-2017,77379,23.034188034188
77531.0,0.757964418700869,0.480668756530825,0.62597200622084,0.0384456386936751,High,Regular School,MI,2016-2017,49508,18.8
41285.0,0.509090909090909,0.364312267657993,0.721624850657109,0.130384167636787,High,Regular School,IN,2016-2017,46536,20.2771672771673
69475.0,0.78998870907038,0.0919175911251981,0.800650054171181,0.0711232024873688,High,Regular School,NJ,2016-2017,8108,21.8131868131868
25694.0,0.47479674796748,0.955813953488372,0.193430656934307,0.203045685279188,High,Regular School,IL,2016-2017,60617,15.2
51250.0,0.575173889780631,0.249158249158249,0.755122950819672,0.109195402298851,High,Regular School,IN,2016-2017,47932,19.9255189255189
41979.0,0.418786199949635,0.714285714285714,0.733191790516631,0.0515492185357828,High,Regular School,TX,2016-2017,78046,18.0769230769231
52750.0,0.699239956568947,0.269487750556793,0.73405017921147,0.0884802220680083,High,Regular School,MI,2016-2017,49269,19.8
45222.0,0.781120722075968,0.266898608349901,0.650273224043716,0.125595495885665,High,Regular School,NC,2016-2017,27609,22.5702075702076
41378.0,0.531043593130779,0.641277641277641,0.635670731707317,0.138084632516704,High,Regular School,MI,2016-2017,48437,18.2
41218.0,0.469083969465649,0.373722627737226,0.742154368108567,0.0118317265556529,High,Regular School,OH,2016-2017,44615,21.0
49500.0,0.471074380165289,0.371031746031746,0.793103448275862,0.0397805212620027,High,Regular School,PA,2016-2017,16401,22.3260073260073
46776.0,0.679304897314376,0.443535188216039,0.570809248554913,0.195817490494297,High,Regular School,TN,2016-2017,37042,18.1
61046.0,0.4690878846687,0.779026217228464,0.605648535564854,0.152393796358732,High,Regular School,LA,2016-2017,70770,18.0
66636.0,0.903592948002678,0.1875,0.558620689655172,0.0347268303472683,High,Regular School,WA,2016-2017,98109,24.5726495726496
90556.0,0.794759825327511,0.561946902654867,0.760330578512397,0.11214953271028,High,Regular School,NY,2016-2017,11209,20.5921855921856
38750.0,0.454316848281643,0.444315545243619,0.698496905393457,0.0309278350515464,High,Regular School,TX,2016-2017,76804,20.8119658119658
73643.0,0.766814159292035,0.0847107438016529,0.862470862470862,0.0670758439281017,High,Regular School,MA,2016-2017,1880,22.8388278388278
76558.0,0.725043177892919,0.305009511731135,0.687047465808528,0.0264569842738205,High,Regular School,LA,2016-2017,70791,20.7
37593.0,0.558481797056545,0.906832298136646,0.468824940047962,0.212796208530806,High,Regular School,NY,2016-2017,10032,14.95115995116
40000.0,0.474955804360636,0.276119402985075,0.536756126021004,0.117211597779149,High,Regular School,IN,2016-2017,47240,20.5360195360195
58640.0,0.589683718955636,0.26509186351706,0.654045643153527,0.0476078799249531,High,Regular School,MO,2016-2017,65255,21.4
74892.0,0.716784673052895,0.0,0.816223648029331,0.0377316365260103,High,Regular School,WI,2016-2017,53044,24.2
58186.0,0.717686204248784,0.260786802030457,0.638739431206764,0.0508660984327743,High,Regular School,MI,2016-2017,48045,19.7
24135.0,0.310652537646403,0.711038961038961,0.785268414481898,0.148275862068966,High,Regular School,TX,2016-2017,79928,16.978021978022
50868.0,0.559609455292909,0.236702127659574,0.691364333163005,0.035497572815534,High,Regular School,MO,2016-2017,65648,22.6
51801.0,0.59062980030722,0.37199124726477,0.657089319175515,0.131186174391202,High,Regular School,TN,2016-2017,37849,18.9
58421.0,0.659090909090909,0.081799591002045,0.738264580369844,0.0460088691796009,High,Regular School,PA,2016-2017,19335,22.8144078144078
72976.0,0.765095860956818,0.0894248608534323,0.787072243346008,0.0388578789179906,High,Regular School,TX,2016-2017,77384,24.2307692307692
32926.0,0.531811263318113,0.417786970010341,0.543135783945986,0.114911989372302,High,Regular School,NC,2016-2017,28694,20.8608058608059
78491.0,0.559714795008913,0.548611111111111,0.698795180722892,0.0243457090687766,High,Regular School,NJ,2016-2017,8016,18.8339438339438
92560.0,0.650321941555225,0.252663622526636,0.777134587554269,0.0920781893004115,High,Regular School,NJ,2016-2017,8817,21.7399267399267
58309.0,0.631520532741398,0.119971264367816,0.645333333333333,0.0753306497987349,High,Regular School,WI,2016-2017,53089,24.5
22614.0,0.460237946149029,0.829931972789116,0.497816593886463,0.137003841229193,High,Regular School,MI,2016-2017,49304,16.1
34453.0,0.39117199391172,0.442268041237113,0.527355623100304,0.167757774140753,High,Regular School,NC,2016-2017,27027,20.030525030525
62396.0,0.495652173913044,0.0655270655270655,0.921658986175115,0.0421010425020048,High,Regular School,OH,2016-2017,45845,23.0
21190.0,0.361454545454545,0.810810810810811,0.382165605095541,0.207063711911357,High,Regular School,NY,2016-2017,10458,16.978021978022
81394.0,0.640555719775347,0.0717619603267211,0.808798646362098,0.0809265944645006,High,Regular School,OH,2016-2017,44077,22.0
57244.0,0.45229151014275,0.285478547854785,0.845559845559846,0.103358046227649,High,Regular School,OH,2016-2017,43113,20.0
57813.0,0.854981742305686,0.160539785946952,0.733639494833525,0.0841288782816229,High,Regular School,IL,2016-2017,60189,22.9
61198.0,0.399191631003329,0.475431606905711,0.635294117647059,0.0993805548074333,High,Regular School,PA,2016-2017,19057,19.0537240537241
36250.0,0.334798994974874,0.490291262135922,0.576413959085439,0.089910775566232,High,Regular School,MO,2016-2017,63353,19.7
72043.0,0.650909090909091,0.146993318485523,0.709857192615813,0.103455497382199,High,Regular School,NC,2016-2017,27455,23.5958485958486
39160.0,0.483620689655172,0.491329479768786,0.62550881953867,0.104477611940299,High,Regular School,TX,2016-2017,75979,19.029304029304
72137.0,0.666088601608072,0.158590308370044,0.659129260884239,0.112998150327896,High,Regular School,IN,2016-2017,46040,21.029304029304
51150.0,0.553563807084934,0.243636363636364,0.70632672332389,0.0535152151101784,High,Regular School,WI,2016-2017,53039,21.3
66250.0,0.555509355509356,0.1553911205074,0.851409978308026,0.0423908435777872,High,Regular School,PA,2016-2017,17327,23.1318681318681
54458.0,0.586827615417196,0.196159122085048,0.613431151241535,0.151414677276746,High,Regular School,NJ,2016-2017,8734,21.5201465201465
40728.0,0.537598204264871,0.282539682539683,0.781841109709962,0.121100917431193,High,Regular School,IL,2016-2017,60936,20.0
72707.0,0.825563325563326,0.512571680635201,0.775647171620326,0.101553166069295,High,Regular School,GA,2016-2017,30127,18.9316239316239
102878.0,0.873194221508828,0.107379134860051,0.821147356580427,0.0450899031811895,High,Regular School,MO,2016-2017,63011,24.8
31686.0,0.532370749883558,0.454545454545455,0.808181818181818,0.0676650027731558,High,Regular School,MO,2016-2017,65791,21.2
51934.0,0.481444991789819,0.340686274509804,0.722117202268431,0.0672033601680084,High,Regular School,OH,2016-2017,44089,23.0
56170.0,0.656215005599104,0.152466367713004,0.76062091503268,0.110823630875377,High,Regular School,MI,2016-2017,48182,20.6
53641.0,0.713192255740657,0.284253578732106,0.693200663349917,0.0708393983503154,High,Regular School,MA,2016-2017,1370,22.8632478632479
27359.0,0.436540016168149,0.538015463917526,0.642146017699115,0.111269614835949,High,Regular School,TX,2016-2017,75119,20.982905982906
69583.0,0.839123867069486,0.639130434782609,0.0,0.037914691943128,High,Regular School,TX,2016-2017,75202,20.4456654456654
32024.0,0.528411737307871,0.812048192771084,0.277777777777778,0.117575015309247,High,Regular School,NY,2016-2017,10029,17.979242979243
63338.0,0.562262958280657,0.130612244897959,0.649324324324324,0.0484629294755877,High,Regular School,TX,2016-2017,77534,20.6898656898657
25104.0,0.788453608247423,0.180824639841033,0.398454746136865,0.069126213592233,High,Regular School,MO,2016-2017,65203,24.3
95224.0,0.828370156900416,0.150973172014729,0.896596017983301,0.0525272547076313,High,Regular School,MO,2016-2017,63304,22.0
45111.0,0.394387001477105,0.479553903345725,0.686522262334537,0.0622480967308554,High,Regular School,KY,2016-2017,42220,18.4
30625.0,0.515859766277129,0.325942350332594,0.394011976047904,0.144654088050314,High,Regular School,MI,2016-2017,48617,19.9
47476.0,0.4784140969163,0.291214215202369,0.816037735849057,0.0710382513661202,High,Regular School,NC,2016-2017,28658,22.4481074481074
45153.0,0.610541727672035,0.522539098436063,0.467772814294831,0.238528481012658,High,Regular School,IL,2016-2017,60478,16.5
42798.0,0.48590021691974,0.996192893401015,0.347938144329897,0.0812146892655367,High,Regular School,PA,2016-2017,16508,24.5238095238095
40250.0,0.445222154595253,0.488,0.737617924528302,0.0488404778636683,High,Regular School,MO,2016-2017,64831,20.0
42931.0,0.413669064748201,0.725536992840095,0.402777777777778,0.204485488126649,High,Regular School,LA,2016-2017,70538,17.0
41625.0,0.464840858623242,0.65576171875,0.765664160401002,0.0350175087543772,High,Regular School,NY,2016-2017,11373,17.3199023199023
42344.0,0.397102897102897,0.467741935483871,0.722303562713519,0.0556509790450017,High,Regular School,KY,2016-2017,41097,19.6
63716.0,0.757201646090535,0.337303111794084,0.72883787661406,0.0524218270999387,High,Regular School,TX,2016-2017,76513,21.7155067155067
36941.0,0.484572230014025,0.640963855421687,0.59185520361991,0.094824016563147,High,Regular School,OH,2016-2017,45692,19.0
76987.0,0.746359793330202,0.0473295701259227,0.730385164051355,0.0293480875631465,High,Regular School,NJ,2016-2017,8844,24.4505494505495
104583.0,0.968161522034556,0.850980392156863,0.804824561403509,0.046189376443418,High,Regular School,NY,2016-2017,10016,15.4884004884005
55531.0,0.556918238993711,0.409774436090226,0.72520908004779,0.0918686473807662,High,Regular School,WA,2016-2017,98591,22.3748473748474
55382.0,0.55574687903573,0.226332970620239,0.63755980861244,0.0286546867411365,High,Regular School,OH,2016-2017,44484,22.0
34367.0,0.50629944330501,0.867313915857605,0.516696750902527,0.0813377374071016,High,Regular School,TX,2016-2017,78583,16.4652014652015
41333.0,0.491307147456536,0.317948717948718,0.607802874743327,0.0435356200527705,High,Regular School,IN,2016-2017,46711,21.1709401709402
96840.0,0.834664536741214,0.476966690290574,0.765765765765766,0.0409090909090909,High,Regular School,OH,2016-2017,45246,20.0
40983.0,0.454445361959813,0.5198973042362,0.60164997053624,0.0642260757867694,High,Regular School,NC,2016-2017,27316,19.1758241758242
28231.0,0.462133775566611,0.578343949044586,0.555555555555556,0.181222707423581,High,Regular School,PA,2016-2017,16101,19.6153846153846
82877.0,0.713360518109858,0.580504786771105,0.877220077220077,0.0785714285714286,High,Regular School,LA,2016-2017,70002,19.3
31250.0,0.459654178674352,0.280737704918033,0.624793388429752,0.204669260700389,High,Regular School,OH,2016-2017,44805,22.0
64783.0,0.576345660930062,0.133333333333333,0.661899897854954,0.0861500412201154,High,Regular School,MA,2016-2017,1057,20.6410256410256
62591.0,0.875400641025641,0.165925266903915,0.588809946714032,0.0245971162001696,High,Regular School,TX,2016-2017,79109,23.1074481074481
29126.0,0.686967113276492,0.500486854917235,0.330081300813008,0.104499274310595,High,Regular School,NC,2016-2017,27889,19.2979242979243
70529.0,0.523774689100219,0.238181818181818,0.686340640809443,0.0176423416198877,High,Regular School,TX,2016-2017,77622,19.1514041514042
53690.0,0.52124183006536,0.311614730878187,0.70440251572327,0.103795966785291,High,Regular School,MI,2016-2017,48133,18.0
39418.0,0.60707635009311,0.295714285714286,0.521739130434783,0.0654925701706109,High,Regular School,WI,2016-2017,54656,22.8
54643.0,0.47161451121573,0.428063943161634,0.626373626373626,0.101359223300971,High,Regular School,MA,2016-2017,1440,21.007326007326
27787.0,0.572018890200708,0.737762237762238,0.155,0.181953765846383,High,Regular School,MA,2016-2017,2119,18.1501831501831
78063.0,0.711060948081264,0.74,0.668903803131991,0.0577617328519856,High,Regular School,NY,2016-2017,11203,15.9035409035409
121719.0,0.796833773087071,0.0707497360084477,0.898403483309144,0.0816980376451742,High,Regular School,MA,2016-2017,2066,23.7423687423687
47417.0,0.560935350756534,0.31211498973306,0.636092468307233,0.0802353570473389,High,Regular School,OH,2016-2017,45801,22.0
39509.0,0.506348400203149,0.279731993299833,0.620833333333333,0.0757062146892655,High,Regular School,TX,2016-2017,75103,21.6666666666667
66957.0,0.677668901495616,0.16036308623298,0.845654993514916,0.0648050579557429,High,Regular School,PA,2016-2017,15239,21.4224664224664
57861.0,0.480901690670006,0.26254295532646,0.607003891050584,0.0961659333752357,High,Regular School,NJ,2016-2017,8037,22.3992673992674
39771.0,0.280086848635236,0.758965804837364,0.675581971272907,0.104651162790698,High,Regular School,TX,2016-2017,76111,17.4664224664225
22109.0,0.297482126204538,0.990506329113924,0.438904109589041,0.126062322946176,High,Regular School,NY,2016-2017,10035,14.3162393162393
17664.0,0.38590391908976,0.937293729372937,0.195767195767196,0.211817168338907,High,Regular School,NY,2016-2017,10453,14.1452991452991
44700.0,0.782364933741081,0.279699248120301,0.622680412371134,0.130952380952381,High,Regular School,KY,2016-2017,40503,21.5
40125.0,0.355291117722057,0.638913234005259,0.570992366412214,0.054367201426025,High,Regular School,TX,2016-2017,79045,21.9108669108669
98750.0,0.753289473684211,0.125824693685203,0.751737207833228,0.0697674418604651,High,Regular School,NJ,2016-2017,8820,25.8424908424908
99236.0,0.73984813469792,0.188679245283019,0.794693619709413,0.0989599747872676,High,Regular School,IL,2016-2017,60544,19.6
20169.0,0.347605893186004,0.687382297551789,0.194122196442382,0.216686674669868,High,Regular School,NY,2016-2017,11201,16.3675213675214
65142.0,0.714666666666667,0.333599361532322,0.751394422310757,0.0504955167531855,High,Regular School,LA,2016-2017,71105,20.2
21754.0,0.701442841287458,0.0579150579150579,0.317647058823529,0.177957532861476,High,Regular School,MI,2016-2017,48198,27.3
44000.0,0.636100386100386,0.571776155717762,0.838095238095238,0.0988219895287958,High,Regular School,OH,2016-2017,44601,19.0
37455.0,0.568296795952782,0.589364844903988,0.294198895027624,0.149013878743608,High,Regular School,NC,2016-2017,28159,16.8803418803419
43750.0,0.526315789473684,0.326241134751773,0.729050279329609,0.157701711491443,High,Regular School,TX,2016-2017,76629,18.028083028083
48807.0,0.537237643872715,0.32579185520362,0.557397959183674,0.122448979591837,High,Regular School,MA,2016-2017,1453,21.2515262515263
